date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
5/5/2022,California,State,Mu,0,0,0,0
5/5/2022,California,State,Other,19,2.38,18.14285714,2.637590862
5/5/2022,California,State,Gamma,0,0,0,0
5/5/2022,California,State,Alpha,0,0,0,0
5/5/2022,California,State,Omicron,779,97.62,669.7142857,97.36240914
5/5/2022,California,State,Total,798,100,687.8571429,100
5/5/2022,California,State,Lambda,0,0,0,0
5/5/2022,California,State,Delta,0,0,0,0
5/6/2022,California,State,Gamma,0,0,0,0
5/6/2022,California,State,Lambda,0,0,0,0
5/6/2022,California,State,Beta,0,0,0,0
5/6/2022,California,State,Mu,0,0,0,0
5/6/2022,California,State,Other,16,2.34,18,2.491103203
5/6/2022,California,State,Alpha,0,0,0,0
5/6/2022,California,State,Total,684,100,722.5714286,100
5/6/2022,California,State,Delta,0,0,0,0
5/6/2022,California,State,Omicron,668,97.66,704.5714286,97.5088968
5/6/2022,California,State,Epsilon,0,0,0,0
5/7/2022,California,State,Total,464,100,725,100
5/7/2022,California,State,Omicron,453,97.63,707.5714286,97.59605911
5/7/2022,California,State,Mu,0,0,0,0
5/7/2022,California,State,Lambda,0,0,0,0
5/7/2022,California,State,Other,11,2.37,17.42857143,2.403940887
5/7/2022,California,State,Epsilon,0,0,0,0
5/7/2022,California,State,Beta,0,0,0,0
5/7/2022,California,State,Gamma,0,0,0,0
5/7/2022,California,State,Alpha,0,0,0,0
5/7/2022,California,State,Delta,0,0,0,0
5/8/2022,California,State,Lambda,0,0,0,0
5/8/2022,California,State,Gamma,0,0,0,0
5/8/2022,California,State,Other,12,2.8,18.14285714,2.511867089
5/8/2022,California,State,Epsilon,0,0,0,0
5/8/2022,California,State,Delta,0,0,0,0
5/8/2022,California,State,Total,428,100,722.2857143,100
5/8/2022,California,State,Mu,0,0,0,0
5/8/2022,California,State,Beta,0,0,0,0
5/8/2022,California,State,Omicron,416,97.2,704.1428571,97.48813291
5/8/2022,California,State,Alpha,0,0,0,0
5/9/2022,California,State,Total,988,100,725.1428571,100
5/9/2022,California,State,Mu,0,0,0,0
5/9/2022,California,State,Beta,0,0,0,0
5/9/2022,California,State,Omicron,960,97.17,706.2857143,97.39952719
5/9/2022,California,State,Epsilon,0,0,0,0
5/9/2022,California,State,Other,28,2.83,18.85714286,2.600472813
5/9/2022,California,State,Alpha,0,0,0,0
5/9/2022,California,State,Lambda,0,0,0,0
5/9/2022,California,State,Gamma,0,0,0,0
5/9/2022,California,State,Delta,0,0,0,0
5/10/2022,California,State,Other,24,3.08,18.28571429,2.56204964
5/10/2022,California,State,Beta,0,0,0,0
5/10/2022,California,State,Delta,0,0,0,0
5/10/2022,California,State,Lambda,0,0,0,0
5/10/2022,California,State,Omicron,756,96.92,695.4285714,97.43795036
5/10/2022,California,State,Epsilon,0,0,0,0
5/10/2022,California,State,Alpha,0,0,0,0
5/10/2022,California,State,Total,780,100,713.7142857,100
5/10/2022,California,State,Mu,0,0,0,0
5/10/2022,California,State,Gamma,0,0,0,0
5/11/2022,California,State,Lambda,0,0,0,0
5/11/2022,California,State,Omicron,811,98.07,691.8571429,97.46427853
5/11/2022,California,State,Gamma,0,0,0,0
5/11/2022,California,State,Epsilon,0,0,0,0
5/11/2022,California,State,Total,827,100,709.8571429,100
5/11/2022,California,State,Alpha,0,0,0,0
5/11/2022,California,State,Delta,0,0,0,0
5/11/2022,California,State,Mu,0,0,0,0
5/11/2022,California,State,Beta,0,0,0,0
5/11/2022,California,State,Other,16,1.93,18,2.535721473
5/12/2022,California,State,Lambda,0,0,0,0
5/12/2022,California,State,Epsilon,0,0,0,0
5/12/2022,California,State,Mu,0,0,0,0
5/12/2022,California,State,Omicron,756,97.55,688.5714286,97.45248686
5/12/2022,California,State,Delta,0,0,0,0
5/12/2022,California,State,Other,19,2.45,18,2.547513142
5/12/2022,California,State,Total,775,100,706.5714286,100
5/12/2022,California,State,Gamma,0,0,0,0
5/12/2022,California,State,Alpha,0,0,0,0
5/12/2022,California,State,Beta,0,0,0,0
5/13/2022,California,State,Lambda,0,0,0,0
5/13/2022,California,State,Beta,0,0,0,0
5/13/2022,California,State,Alpha,0,0,0,0
5/13/2022,California,State,Other,17,2.69,18.14285714,2.595014303
5/13/2022,California,State,Gamma,0,0,0,0
5/13/2022,California,State,Total,632,100,699.1428571,100
5/13/2022,California,State,Epsilon,0,0,0,0
5/13/2022,California,State,Mu,0,0,0,0
5/13/2022,California,State,Omicron,615,97.31,681,97.4049857
5/13/2022,California,State,Delta,0,0,0,0
5/14/2022,California,State,Beta,0,0,0,0
5/14/2022,California,State,Mu,0,0,0,0
5/14/2022,California,State,Delta,0,0,0,0
5/14/2022,California,State,Alpha,0,0,0,0
5/14/2022,California,State,Omicron,536,96.75,692.8571429,97.31139647
5/14/2022,California,State,Other,18,3.25,19.14285714,2.688603531
5/14/2022,California,State,Epsilon,0,0,0,0
5/14/2022,California,State,Lambda,0,0,0,0
5/14/2022,California,State,Total,554,100,712,100
5/14/2022,California,State,Gamma,0,0,0,0
5/15/2022,California,State,Epsilon,0,0,0,0
5/15/2022,California,State,Gamma,0,0,0,0
5/15/2022,California,State,Mu,0,0,0,0
5/15/2022,California,State,Alpha,0,0,0,0
5/15/2022,California,State,Total,487,100,720.4285714,100
5/15/2022,California,State,Other,16,3.29,19.71428571,2.736466389
5/15/2022,California,State,Beta,0,0,0,0
5/15/2022,California,State,Lambda,0,0,0,0
5/15/2022,California,State,Omicron,471,96.71,700.7142857,97.26353361
5/15/2022,California,State,Delta,0,0,0,0
5/16/2022,California,State,Mu,0,0,0,0
5/16/2022,California,State,Lambda,0,0,0,0
5/16/2022,California,State,Delta,0,0,0,0
5/16/2022,California,State,Total,1082,100,733.8571429,100
5/16/2022,California,State,Gamma,0,0,0,0
5/16/2022,California,State,Alpha,0,0,0,0
5/16/2022,California,State,Other,39,3.6,21.28571429,2.900525599
5/16/2022,California,State,Epsilon,0,0,0,0
5/16/2022,California,State,Omicron,1043,96.4,712.5714286,97.0994744
5/16/2022,California,State,Beta,0,0,0,0
5/17/2022,California,State,Lambda,0,0,0,0
5/17/2022,California,State,Epsilon,0,0,0,0
5/17/2022,California,State,Total,960,100,759.5714286,100
5/17/2022,California,State,Beta,0,0,0,0
5/17/2022,California,State,Omicron,934,97.29,738,97.16005266
5/17/2022,California,State,Gamma,0,0,0,0
5/17/2022,California,State,Delta,0,0,0,0
5/17/2022,California,State,Mu,0,0,0,0
5/17/2022,California,State,Other,26,2.71,21.57142857,2.839947339
5/17/2022,California,State,Alpha,0,0,0,0
5/18/2022,California,State,Other,20,2.43,22.14285714,2.916823485
5/18/2022,California,State,Lambda,0,0,0,0
5/18/2022,California,State,Mu,0,0,0,0
5/18/2022,California,State,Beta,0,0,0,0
5/18/2022,California,State,Gamma,0,0,0,0
5/18/2022,California,State,Total,824,100,759.1428571,100
5/18/2022,California,State,Delta,0,0,0,0
5/18/2022,California,State,Alpha,0,0,0,0
5/18/2022,California,State,Omicron,804,97.57,737,97.08317651
5/18/2022,California,State,Epsilon,0,0,0,0
5/19/2022,California,State,Gamma,0,0,0,0
5/19/2022,California,State,Epsilon,0,0,0,0
5/19/2022,California,State,Delta,0,0,0,0
5/19/2022,California,State,Other,31,4.12,23.85714286,3.156303156
5/19/2022,California,State,Total,752,100,755.8571429,100
5/19/2022,California,State,Omicron,721,95.88,732,96.84369684
5/19/2022,California,State,Alpha,0,0,0,0
5/19/2022,California,State,Mu,0,0,0,0
5/19/2022,California,State,Lambda,0,0,0,0
5/19/2022,California,State,Beta,0,0,0,0
5/20/2022,California,State,Lambda,0,0,0,0
5/20/2022,California,State,Delta,0,0,0,0
5/20/2022,California,State,Other,26,3.04,25.14285714,3.192454199
5/20/2022,California,State,Alpha,0,0,0,0
5/20/2022,California,State,Epsilon,0,0,0,0
5/20/2022,California,State,Gamma,0,0,0,0
5/20/2022,California,State,Total,854,100,787.5714286,100
5/20/2022,California,State,Mu,0,0,0,0
5/20/2022,California,State,Omicron,828,96.96,762.4285714,96.8075458
5/20/2022,California,State,Beta,0,0,0,0
5/21/2022,California,State,Lambda,0,0,0,0
5/21/2022,California,State,Total,682,100,805.8571429,100
5/21/2022,California,State,Omicron,667,97.8,781.1428571,96.93316788
5/21/2022,California,State,Gamma,0,0,0,0
5/21/2022,California,State,Delta,0,0,0,0
5/21/2022,California,State,Beta,0,0,0,0
5/21/2022,California,State,Other,15,2.2,24.71428571,3.066832122
5/21/2022,California,State,Epsilon,0,0,0,0
5/21/2022,California,State,Alpha,0,0,0,0
5/21/2022,California,State,Mu,0,0,0,0
5/22/2022,California,State,Lambda,0,0,0,0
5/22/2022,California,State,Other,19,2.59,25.14285714,2.989130435
5/22/2022,California,State,Beta,0,0,0,0
5/22/2022,California,State,Mu,0,0,0,0
5/22/2022,California,State,Epsilon,0,0,0,0
5/22/2022,California,State,Alpha,0,0,0,0
5/22/2022,California,State,Delta,0,0,0,0
5/22/2022,California,State,Gamma,0,0,0,0
5/22/2022,California,State,Total,734,100,841.1428571,100
5/22/2022,California,State,Omicron,715,97.41,816,97.01086957
5/23/2022,California,State,Mu,0,0,0,0
5/23/2022,California,State,Gamma,0,0,0,0
5/23/2022,California,State,Omicron,1099,95.82,824,96.8923232
5/23/2022,California,State,Total,1147,100,850.4285714,100
5/23/2022,California,State,Delta,0,0,0,0
5/23/2022,California,State,Epsilon,0,0,0,0
5/23/2022,California,State,Other,48,4.18,26.42857143,3.107676802
5/23/2022,California,State,Alpha,0,0,0,0
5/23/2022,California,State,Lambda,0,0,0,0
5/23/2022,California,State,Beta,0,0,0,0
5/24/2022,California,State,Omicron,1168,98.82,857.4285714,97.19838057
5/24/2022,California,State,Lambda,0,0,0,0
5/24/2022,California,State,Mu,0,0,0,0
5/24/2022,California,State,Delta,0,0,0,0
5/24/2022,California,State,Epsilon,0,0,0,0
5/24/2022,California,State,Other,14,1.18,24.71428571,2.801619433
5/24/2022,California,State,Gamma,0,0,0,0
5/24/2022,California,State,Total,1182,100,882.1428571,100
5/24/2022,California,State,Alpha,0,0,0,0
5/24/2022,California,State,Beta,0,0,0,0
5/25/2022,California,State,Beta,0,0,0,0
5/25/2022,California,State,Epsilon,0,0,0,0
5/25/2022,California,State,Other,8,0.83,23,2.549889135
5/25/2022,California,State,Alpha,0,0,0,0
5/25/2022,California,State,Total,963,100,902,100
5/25/2022,California,State,Delta,0,0,0,0
5/25/2022,California,State,Gamma,0,0,0,0
5/25/2022,California,State,Mu,0,0,0,0
5/25/2022,California,State,Lambda,0,0,0,0
5/25/2022,California,State,Omicron,955,99.17,879,97.45011086
5/26/2022,California,State,Epsilon,0,0,0,0
5/26/2022,California,State,Omicron,922,99.78,907.7142857,97.96484736
5/26/2022,California,State,Other,2,0.22,18.85714286,2.035152636
5/26/2022,California,State,Alpha,0,0,0,0
5/26/2022,California,State,Delta,0,0,0,0
5/26/2022,California,State,Beta,0,0,0,0
5/26/2022,California,State,Gamma,0,0,0,0
5/26/2022,California,State,Lambda,0,0,0,0
5/26/2022,California,State,Mu,0,0,0,0
5/26/2022,California,State,Total,924,100,926.5714286,100
5/27/2022,California,State,Total,1000,100,947.4285714,100
5/27/2022,California,State,Delta,0,0,0,0
5/27/2022,California,State,Other,3,0.3,15.57142857,1.643546441
5/27/2022,California,State,Beta,0,0,0,0
5/27/2022,California,State,Lambda,0,0,0,0
5/27/2022,California,State,Omicron,997,99.7,931.8571429,98.35645356
5/27/2022,California,State,Mu,0,0,0,0
5/27/2022,California,State,Gamma,0,0,0,0
5/27/2022,California,State,Alpha,0,0,0,0
5/27/2022,California,State,Epsilon,0,0,0,0
5/28/2022,California,State,Total,469,100,917,100
5/28/2022,California,State,Gamma,0,0,0,0
5/28/2022,California,State,Mu,0,0,0,0
5/28/2022,California,State,Alpha,0,0,0,0
5/28/2022,California,State,Delta,0,0,0,0
5/28/2022,California,State,Beta,0,0,0,0
5/28/2022,California,State,Other,3,0.64,13.85714286,1.511138807
5/28/2022,California,State,Lambda,0,0,0,0
5/28/2022,California,State,Omicron,466,99.36,903.1428571,98.48886119
5/28/2022,California,State,Epsilon,0,0,0,0
5/29/2022,California,State,Omicron,585,99.83,884.5714286,98.74023282
5/29/2022,California,State,Other,1,0.17,11.28571429,1.259767182
5/29/2022,California,State,Lambda,0,0,0,0
5/29/2022,California,State,Gamma,0,0,0,0
5/29/2022,California,State,Total,586,100,895.8571429,100
5/29/2022,California,State,Mu,0,0,0,0
5/29/2022,California,State,Delta,0,0,0,0
5/29/2022,California,State,Epsilon,0,0,0,0
5/29/2022,California,State,Alpha,0,0,0,0
5/29/2022,California,State,Beta,0,0,0,0
5/30/2022,California,State,Other,1,0.31,4.571428571,0.587048248
5/30/2022,California,State,Omicron,326,99.69,774.1428571,99.41295175
5/30/2022,California,State,Lambda,0,0,0,0
5/30/2022,California,State,Beta,0,0,0,0
5/30/2022,California,State,Gamma,0,0,0,0
5/30/2022,California,State,Alpha,0,0,0,0
5/30/2022,California,State,Epsilon,0,0,0,0
5/30/2022,California,State,Total,327,100,778.7142857,100
5/30/2022,California,State,Mu,0,0,0,0
5/30/2022,California,State,Delta,0,0,0,0
5/31/2022,California,State,Lambda,0,0,0,0
5/31/2022,California,State,Other,15,1.12,4.714285714,0.588445078
5/31/2022,California,State,Beta,0,0,0,0
5/31/2022,California,State,Alpha,0,0,0,0
5/31/2022,California,State,Total,1339,100,801.1428571,100
5/31/2022,California,State,Mu,0,0,0,0
5/31/2022,California,State,Gamma,0,0,0,0
5/31/2022,California,State,Omicron,1324,98.88,796.4285714,99.41155492
5/31/2022,California,State,Epsilon,0,0,0,0
5/31/2022,California,State,Delta,0,0,0,0
6/1/2022,California,State,Epsilon,0,0,0,0
6/1/2022,California,State,Mu,0,0,0,0
6/1/2022,California,State,Delta,0,0,0,0
6/1/2022,California,State,Other,3,0.4,4,0.519287834
6/1/2022,California,State,Alpha,0,0,0,0
6/1/2022,California,State,Beta,0,0,0,0
6/1/2022,California,State,Total,747,100,770.2857143,100
6/1/2022,California,State,Gamma,0,0,0,0
6/1/2022,California,State,Lambda,0,0,0,0
6/1/2022,California,State,Omicron,744,99.6,766.2857143,99.48071217
6/2/2022,California,State,Lambda,0,0,0,0
6/2/2022,California,State,Mu,0,0,0,0
6/2/2022,California,State,Delta,0,0,0,0
6/2/2022,California,State,Other,5,0.52,4.428571429,0.571217984
6/2/2022,California,State,Beta,0,0,0,0
6/2/2022,California,State,Total,959,100,775.2857143,100
6/2/2022,California,State,Epsilon,0,0,0,0
6/2/2022,California,State,Alpha,0,0,0,0
6/2/2022,California,State,Gamma,0,0,0,0
6/2/2022,California,State,Omicron,954,99.48,770.8571429,99.42878202
6/3/2022,California,State,Alpha,0,0,0,0
6/3/2022,California,State,Mu,0,0,0,0
6/3/2022,California,State,Gamma,0,0,0,0
6/3/2022,California,State,Beta,0,0,0,0
6/3/2022,California,State,Epsilon,1,0.11,0.142857143,0.018853695
6/3/2022,California,State,Omicron,876,99.89,753.5714286,99.45324284
6/3/2022,California,State,Total,877,100,757.7142857,100
6/3/2022,California,State,Other,0,0,4,0.527903469
6/3/2022,California,State,Lambda,0,0,0,0
6/3/2022,California,State,Delta,0,0,0,0
6/4/2022,California,State,Lambda,0,0,0,0
6/4/2022,California,State,Other,0,0,3.571428571,0.455539359
6/4/2022,California,State,Omicron,653,100,780.2857143,99.52623907
6/4/2022,California,State,Gamma,0,0,0,0
6/4/2022,California,State,Alpha,0,0,0,0
6/4/2022,California,State,Beta,0,0,0,0
6/4/2022,California,State,Total,653,100,784,100
6/4/2022,California,State,Epsilon,0,0,0.142857143,0.018221574
6/4/2022,California,State,Mu,0,0,0,0
6/4/2022,California,State,Delta,0,0,0,0
6/5/2022,California,State,Lambda,0,0,0,0
6/5/2022,California,State,Epsilon,0,0,0.142857143,0.018315018
6/5/2022,California,State,Gamma,0,0,0,0
6/5/2022,California,State,Beta,0,0,0,0
6/5/2022,California,State,Alpha,0,0,0,0
6/5/2022,California,State,Delta,0,0,0,0
6/5/2022,California,State,Omicron,558,100,776.4285714,99.54212454
6/5/2022,California,State,Mu,0,0,0,0
6/5/2022,California,State,Other,0,0,3.428571429,0.43956044
6/5/2022,California,State,Total,558,100,780,100
6/6/2022,California,State,Mu,0,0,0,0
6/6/2022,California,State,Lambda,0,0,0,0
6/6/2022,California,State,Gamma,0,0,0,0
6/6/2022,California,State,Omicron,1240,99.84,907,99.59215686
6/6/2022,California,State,Epsilon,0,0,0.142857143,0.015686275
6/6/2022,California,State,Alpha,0,0,0,0
6/6/2022,California,State,Beta,0,0,0,0
6/6/2022,California,State,Delta,0,0,0,0
6/6/2022,California,State,Other,2,0.16,3.571428571,0.392156863
6/6/2022,California,State,Total,1242,100,910.7142857,100
6/7/2022,California,State,Mu,0,0,0,0
6/7/2022,California,State,Delta,0,0,0,0
6/7/2022,California,State,Total,980,100,859.4285714,100
6/7/2022,California,State,Lambda,0,0,0,0
6/7/2022,California,State,Alpha,0,0,0,0
6/7/2022,California,State,Omicron,979,99.9,857.7142857,99.80053191
6/7/2022,California,State,Epsilon,0,0,0.142857143,0.01662234
6/7/2022,California,State,Gamma,0,0,0,0
6/7/2022,California,State,Other,1,0.1,1.571428571,0.182845745
6/7/2022,California,State,Beta,0,0,0,0
6/8/2022,California,State,Beta,0,0,0,0
6/8/2022,California,State,Omicron,572,99.83,833.1428571,99.82882574
6/8/2022,California,State,Alpha,0,0,0,0
6/8/2022,California,State,Delta,0,0,0,0
6/8/2022,California,State,Gamma,0,0,0,0
6/8/2022,California,State,Lambda,0,0,0,0
6/8/2022,California,State,Other,1,0.17,1.285714286,0.15405683
6/8/2022,California,State,Epsilon,0,0,0.142857143,0.017117426
6/8/2022,California,State,Total,573,100,834.5714286,100
6/8/2022,California,State,Mu,0,0,0,0
6/9/2022,California,State,Delta,0,0,0,0
6/9/2022,California,State,Total,481,100,766.2857143,100
6/9/2022,California,State,Other,3,0.62,1,0.130499627
6/9/2022,California,State,Mu,0,0,0,0
6/9/2022,California,State,Omicron,478,99.38,765.1428571,99.85085757
6/9/2022,California,State,Lambda,0,0,0,0
6/9/2022,California,State,Beta,0,0,0,0
6/9/2022,California,State,Gamma,0,0,0,0
6/9/2022,California,State,Alpha,0,0,0,0
6/9/2022,California,State,Epsilon,0,0,0.142857143,0.018642804
6/10/2022,California,State,Beta,0,0,0,0
6/10/2022,California,State,Omicron,485,99.18,709.2857143,99.77893891
6/10/2022,California,State,Other,4,0.82,1.571428571,0.221061093
6/10/2022,California,State,Delta,0,0,0,0
6/10/2022,California,State,Lambda,0,0,0,0
6/10/2022,California,State,Total,489,100,710.8571429,100
6/10/2022,California,State,Alpha,0,0,0,0
6/10/2022,California,State,Gamma,0,0,0,0
6/10/2022,California,State,Epsilon,0,0,0,0
6/10/2022,California,State,Mu,0,0,0,0
6/11/2022,California,State,Other,1,0.33,1.714285714,0.259291271
6/11/2022,California,State,Mu,0,0,0,0
6/11/2022,California,State,Lambda,0,0,0,0
6/11/2022,California,State,Delta,0,0,0,0
6/11/2022,California,State,Total,305,100,661.1428571,100
6/11/2022,California,State,Beta,0,0,0,0
6/11/2022,California,State,Omicron,304,99.67,659.4285714,99.74070873
6/11/2022,California,State,Epsilon,0,0,0,0
6/11/2022,California,State,Alpha,0,0,0,0
6/11/2022,California,State,Gamma,0,0,0,0
6/12/2022,California,State,Lambda,0,0,0,0
6/12/2022,California,State,Other,1,0.32,1.857142857,0.296668188
6/12/2022,California,State,Gamma,0,0,0,0
6/12/2022,California,State,Alpha,0,0,0,0
6/12/2022,California,State,Total,312,100,626,100
6/12/2022,California,State,Omicron,311,99.68,624.1428571,99.70333181
6/12/2022,California,State,Epsilon,0,0,0,0
6/12/2022,California,State,Mu,0,0,0,0
6/12/2022,California,State,Beta,0,0,0,0
6/12/2022,California,State,Delta,0,0,0,0
6/13/2022,California,State,Gamma,0,0,0,0
6/13/2022,California,State,Mu,0,0,0,0
